title_deed_no,estate,township,erf,portion,sectional_scheme,unit,suburb,street,street_number,sales_date,registration_date,sales_price,size_m2,price_per_m2,possible_land_only,buyer_type,seller_type,number_of_owners,property_type,is_market_sale,data_source
ST12552/2019,Brettenwood Coastal Estate,BRETTENWOOD,131,0,SS BRETTENWOOD LAKES,50,Brettenwood,,,2016-09-21,2019-05-07,2200000,152,14473,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST12443/2019,Brettenwood Coastal Estate,BRETTENWOOD,131,0,SS BRETTENWOOD LAKES,64,Brettenwood,,,2016-01-06,2019-05-06,2400000,153,15686,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
T11966/2019,Brettenwood Coastal Estate,BRETTENWOOD,493,0,,,Brettenwood,,,2018-06-13,2019-04-30,1514000,1107,1367,True,natural_person,legal_entity,1,freehold,False,lightstone_export
T11737/2019,Brettenwood Coastal Estate,BRETTENWOOD,323,0,,,Brettenwood,,,2019-02-25,2019-04-29,6900000,1226,5628,False,natural_person,legal_entity,2,freehold,True,lightstone_export
T10737/2019,Brettenwood Coastal Estate,BRETTENWOOD,5,0,,,Brettenwood,Sunbird,5,2019-01-21,2019-04-16,2400000,3107,772,True,natural_person,natural_person,2,freehold,False,lightstone_export
T8551/2019,Brettenwood Coastal Estate,BRETTENWOOD,525,0,,,Brettenwood,Jacana,525,2018-09-04,2019-03-29,1500000,1089,1377,True,legal_entity,legal_entity,1,freehold,False,lightstone_export
T8550/2019,Brettenwood Coastal Estate,BRETTENWOOD,535,0,,,Brettenwood,Jacana,535,2018-12-04,2019-03-29,1600000,1164,1374,True,legal_entity,legal_entity,1,freehold,False,lightstone_export
T8549/2019,Brettenwood Coastal Estate,BRETTENWOOD,540,0,,,Brettenwood,,,,2019-03-29,0,1638,0,False,legal_entity,legal_entity,1,freehold,False,lightstone_export
T8100/2019,Brettenwood Coastal Estate,BRETTENWOOD,306,0,,,Brettenwood,Plover,306,2018-07-06,2019-03-26,7600000,1098,6921,False,legal_entity,natural_person,1,freehold,True,lightstone_export
T7897/2019,Brettenwood Coastal Estate,BRETTENWOOD,15,0,,,Brettenwood,Malachite,15,2018-11-22,2019-03-25,5200000,1006,5168,False,legal_entity,legal_entity,1,freehold,True,lightstone_export
T4733/2019,Brettenwood Coastal Estate,BRETTENWOOD,99,0,,,Brettenwood,Kingfisher,99,,2019-02-26,0,980,0,False,natural_person,natural_person,1,freehold,False,lightstone_export
T4551/2019,Brettenwood Coastal Estate,BRETTENWOOD,106,0,,,Brettenwood,,,2018-11-30,2019-02-25,1450000,1536,944,True,natural_person,legal_entity,2,freehold,False,lightstone_export
ST4283/2019,Brettenwood Coastal Estate,BRETTENWOOD,131,0,SS BRETTENWOOD LAKES,67,Brettenwood,,,2016-05-19,2019-02-21,2450000,153,16013,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
T2616/2019,Brettenwood Coastal Estate,BRETTENWOOD,523,0,,,Brettenwood,Jacana,523,2018-08-24,2019-02-07,1600000,926,1727,True,natural_person,legal_entity,1,freehold,False,lightstone_export
T2188/2019,Brettenwood Coastal Estate,BRETTENWOOD,61,0,,,Brettenwood,Malachite,61,2018-11-22,2019-02-04,1700000,924,1839,True,natural_person,legal_entity,1,freehold,False,lightstone_export
T1632/2019,Brettenwood Coastal Estate,BRETTENWOOD,157,0,,,Brettenwood,Falcons,157,2018-10-21,2019-01-29,5000000,725,6896,False,legal_entity,natural_person,1,freehold,True,lightstone_export
T1599/2019,Brettenwood Coastal Estate,BRETTENWOOD,30,0,,,Brettenwood,Franolin,30,2018-10-03,2019-01-29,1600000,935,1711,True,natural_person,natural_person,1,freehold,False,lightstone_export
