title_deed_no,estate,township,erf,portion,sectional_scheme,unit,suburb,street,street_number,sales_date,registration_date,sales_price,size_m2,price_per_m2,possible_land_only,buyer_type,seller_type,number_of_owners,property_type,is_market_sale,data_source
T21919/2024,Dunkirk Estate,DUNKIRK ESTATE,144,0,,,Dunkirk Estate,Sameja,144,2024-05-13,2024-08-07,4325000,,,False,,,1,freehold,True,lightstone_export
ST20849/2024,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,3,Dunkirk Estate,,,2024-05-20,2024-07-26,3050000,,,False,,,1,sectional_title,True,lightstone_export
ST20849/2024,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,51,Dunkirk Estate,,,2024-05-20,2024-07-26,3050000,,,False,,,1,sectional_title,True,lightstone_export
T20570/2024,Dunkirk Estate,DUNKIRK ESTATE,90,0,,,Dunkirk Estate,Sameja,90,2024-04-23,2024-07-24,7000000,,,False,,,1,freehold,True,lightstone_export
T17629/2024,Dunkirk Estate,DUNKIRK ESTATE,168,0,,,Dunkirk Estate,Short,168,2024-02-27,2024-06-28,5700000,,,False,,,1,freehold,True,lightstone_export
T15250/2024,Dunkirk Estate,DUNKIRK ESTATE,153,0,,,Dunkirk Estate,Ashwood,2,2024-04-19,2024-06-10,3480000,,,False,,,1,freehold,True,lightstone_export
T8864/2024,Dunkirk Estate,DUNKIRK ESTATE,205,0,,,Dunkirk Estate,,,2023-12-14,2024-04-15,8500000,,,False,,,1,freehold,True,lightstone_export
ST8863/2024,Dunkirk Estate,DUNKIRK ESTATE,208,0,SS SAXONWOOD,9,Dunkirk Estate,,,2024-02-19,2024-04-15,7550000,,,False,,,2,sectional_title,True,lightstone_export
T7583/2024,Dunkirk Estate,DUNKIRK ESTATE,122,0,,,Dunkirk Estate,Sameja,122,2023-12-21,2024-04-03,9100000,,,False,,,1,freehold,True,lightstone_export
T7165/2024,Dunkirk Estate,DUNKIRK ESTATE,204,0,,,Dunkirk Estate,,,2023-12-18,2024-03-27,6850000,,,False,,,2,freehold,True,lightstone_export
ST7266/2024,Dunkirk Estate,DUNKIRK ESTATE,97,0,SS DASH APARTMENTS,1,Dunkirk Estate,,,2024-01-26,2024-03-27,2636000,,,False,,,1,sectional_title,True,lightstone_export
