title_deed_no,estate,township,erf,portion,sectional_scheme,unit,suburb,street,street_number,sales_date,registration_date,sales_price,size_m2,price_per_m2,possible_land_only,buyer_type,seller_type,number_of_owners,property_type,is_market_sale,data_source
ST34606/2022,Willard Beach,FU,931,583,SS BAY RIDGE,12,Willard Beach,King Fisher,53,2022-07-25,2022-09-29,2900000,217,13364,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST33557/2022,Willard Beach,BALLITOVILLE EXT 2,1125,10,SS LANDS END,18,Willard Beach,Gazelle,4,2022-06-22,2022-09-22,3000000,142,21126,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST33557/2022,Willard Beach,BALLITOVILLE EXT 2,1125,10,SS LANDS END,46,Willard Beach,Gazelle,4,2022-06-22,2022-09-22,3000000,17,176470,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST32389/2022,Willard Beach,BALLITOVILLE,1369,0,SS BARRINGTON,83,Willard Beach,Gazelle,1,2022-06-15,2022-09-15,2400000,177,13559,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST30130/2022,Willard Beach,BALLITOVILLE,1369,0,SS BARRINGTON,48,Willard Beach,Gazelle,1,2022-06-09,2022-08-29,2450000,176,13920,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
T29492/2022,Willard Beach,SHAKAS ROCK,18,0,,,Willard Beach,Kudu,66,2022-06-01,2022-08-24,7290000,1013,7196,False,legal_entity,natural_person,1,freehold,True,lightstone_export
ST29096/2022,Willard Beach,FU,931,88,SS GREENHAVEN,32,Willard Beach,Gazelle,7,2022-05-22,2022-08-22,3500000,192,18229,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST28784/2022,Willard Beach,FU,931,583,SS BAY RIDGE,89,Willard Beach,King Fisher,53,2022-06-30,2022-08-19,3100000,216,14351,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST28361/2022,Willard Beach,BALLITOVILLE,1379,0,SS VILLA MED,71,Willard Beach,Dolphin,1379,2022-06-22,2022-08-17,1850000,118,15677,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST27894/2022,Willard Beach,FU,931,583,SS BAY RIDGE,48,Willard Beach,King Fisher,53,2022-06-06,2022-08-11,3500000,219,15981,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST27545/2022,Willard Beach,FU,931,88,SS GREENHAVEN,35,Willard Beach,Gazelle,7,,2022-08-08,0,177,0,False,natural_person,natural_person,3,sectional_title,False,lightstone_export
ST27546/2022,Willard Beach,BALLITOVILLE,1379,0,SS VILLA MED,93,Willard Beach,Dolphin,1379,2022-06-01,2022-08-08,1865000,133,14022,False,natural_person,natural_person,3,sectional_title,True,lightstone_export
ST27397/2022,Willard Beach,BALLITOVILLE EXT 2,1125,10,SS LANDS END,9,Willard Beach,Gazelle,4,2022-06-25,2022-08-05,2550000,136,18750,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST27397/2022,Willard Beach,BALLITOVILLE EXT 2,1125,10,SS LANDS END,39,Willard Beach,Gazelle,4,2022-06-25,2022-08-05,2550000,17,150000,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST27042/2022,Willard Beach,FU,931,498,SS KENWYN-ON-SEA,12,Willard Beach,,,2022-02-15,2022-08-03,2250000,138,16304,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST26832/2022,Willard Beach,FU,931,583,SS BAY RIDGE,1,Willard Beach,King Fisher,53,2022-05-02,2022-08-02,2200000,171,12865,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST26461/2022,Willard Beach,BALLITOVILLE,1369,0,SS BARRINGTON,94,Willard Beach,Gazelle,1,2022-06-02,2022-07-29,2630000,189,13915,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST26477/2022,Willard Beach,BALLITOVILLE,2012,0,SS SEA HAVEN,8,Willard Beach,Gazelle,14,2022-05-16,2022-07-29,3200000,167,19161,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST26246/2022,Willard Beach,FU,931,515,SS BEACHCOMBERS,25,Willard Beach,Compensation Beach,102,2022-04-01,2022-07-28,3050000,123,24796,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
T26194/2022,Willard Beach,SHAKAS ROCK,180,1,,,Willard Beach,Eland,32,2022-04-30,2022-07-28,7500000,1093,6861,False,natural_person,legal_entity,1,freehold,True,lightstone_export
ST25805/2022,Willard Beach,FU,931,88,SS GREENHAVEN,9,Willard Beach,Gazelle,7,2022-05-23,2022-07-26,2500000,171,14619,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST25320/2022,Willard Beach,FU,931,88,SS GREENHAVEN,23,Willard Beach,Gazelle,7,2022-03-01,2022-07-22,2400000,190,12631,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST24631/2022,Willard Beach,FU,931,583,SS BAY RIDGE,51,Willard Beach,King Fisher,53,2022-05-11,2022-07-20,2695000,176,15312,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST23751/2022,Willard Beach,BALLITOVILLE EXT 2,1125,2,SS CHIANTI,59,Willard Beach,Dolphin,51,2022-05-15,2022-07-13,2600000,170,15294,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST23617/2022,Willard Beach,FU,931,101,SS NONPAREIL,20,Willard Beach,Gazelle,5,2022-03-02,2022-07-12,2950000,272,10845,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST23495/2022,Willard Beach,BALLITOVILLE,1379,0,SS VILLA MED,24,Willard Beach,Dolphin,1379,,2022-07-11,0,19,0,False,natural_person,natural_person,1,sectional_title,False,lightstone_export
ST23495/2022,Willard Beach,BALLITOVILLE,1379,0,SS VILLA MED,8,Willard Beach,Dolphin,1379,,2022-07-11,0,139,0,False,natural_person,natural_person,1,sectional_title,False,lightstone_export
ST22541/2022,Willard Beach,BALLITOVILLE,1369,0,SS BARRINGTON,34,Willard Beach,Gazelle,1,2022-02-24,2022-07-04,1920000,141,13617,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST21778/2022,Willard Beach,FU,931,498,SS KENWYN-ON-SEA,23,Willard Beach,,,2022-04-21,2022-06-24,2450000,112,21875,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST21522/2022,Willard Beach,BALLITOVILLE,2507,0,SS BOUGAIN VILLEAS,8,Willard Beach,Dolphin,2507,2022-03-12,2022-06-22,2450000,159,15408,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST21391/2022,Willard Beach,FU,931,88,SS GREENHAVEN,26,Willard Beach,Gazelle,7,2021-11-18,2022-06-21,1525000,17,89705,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST21391/2022,Willard Beach,FU,931,88,SS GREENHAVEN,17,Willard Beach,Gazelle,7,2021-11-18,2022-06-21,1525000,154,9902,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST21108/2022,Willard Beach,BALLITOVILLE,1369,0,SS BARRINGTON,60,Willard Beach,Gazelle,1,2022-03-07,2022-06-20,2800000,190,14736,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST21106/2022,Willard Beach,BALLITOVILLE,1369,0,SS BARRINGTON,102,Willard Beach,Gazelle,1,2022-02-17,2022-06-20,2450000,144,17013,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST20668/2022,Willard Beach,BALLITOVILLE,1369,0,SS BARRINGTON,17,Willard Beach,Gazelle,1,2022-03-25,2022-06-15,2150000,125,17200,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST19915/2022,Willard Beach,BALLITOVILLE,1379,0,SS VILLA MED,15,Willard Beach,Dolphin,1379,2022-03-08,2022-06-10,2100000,140,15000,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST19915/2022,Willard Beach,BALLITOVILLE,1379,0,SS VILLA MED,16,Willard Beach,Dolphin,1379,2022-03-08,2022-06-10,2100000,19,110526,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
T18888/2022,Willard Beach,SHAKAS ROCK,19,0,,,Willard Beach,Kudu,62,2021-11-26,2022-06-06,9700000,1012,9584,False,legal_entity,legal_entity,1,freehold,True,lightstone_export
ST18773/2022,Willard Beach,FU,931,498,SS KENWYN-ON-SEA,25,Willard Beach,,,2022-03-30,2022-06-03,3350000,138,24275,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST17935/2022,Willard Beach,FU,931,550,SS FAIRFIELDS,8,Willard Beach,Eland,28,2022-02-23,2022-05-30,1250000,72,17361,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST15149/2022,Willard Beach,BALLITOVILLE,1379,0,SS VILLA MED,32,Willard Beach,Dolphin,1379,2022-02-23,2022-05-17,1800000,125,14400,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST15149/2022,Willard Beach,BALLITOVILLE,1379,0,SS VILLA MED,48,Willard Beach,Dolphin,1379,2022-02-23,2022-05-17,1800000,19,94736,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST14879/2022,Willard Beach,BALLITOVILLE,1369,0,SS BARRINGTON,81,Willard Beach,Gazelle,1,2022-03-04,2022-05-16,2550000,159,16037,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST14392/2022,Willard Beach,BALLITOVILLE,1379,0,SS VILLA MED,73,Willard Beach,Dolphin,1379,2022-02-08,2022-05-11,1815000,118,15381,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
