title_deed_no,estate,township,erf,portion,sectional_scheme,unit,suburb,street,street_number,sales_date,registration_date,sales_price,size_m2,price_per_m2,possible_land_only,buyer_type,seller_type,number_of_owners,property_type,is_market_sale,data_source
ST10832/2012,Black Rock,SHAKAS ROCK,204,3,SS THIRA,7,Black Rock,Ocean,70,2011-11-27,2012-04-23,1986000,78,25461,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST8373/2012,Black Rock,SHAKAS ROCK,204,1,SS PERISSA,43,Black Rock,,,,2012-03-28,0,114,0,False,natural_person,legal_entity,2,sectional_title,False,lightstone_export
ST6297/2012,Black Rock,SHAKAS ROCK,204,1,SS PERISSA,54,Black Rock,,,,2012-03-08,0,137,0,False,natural_person,legal_entity,2,sectional_title,False,lightstone_export
ST6298/2012,Black Rock,SHAKAS ROCK,204,1,SS PERISSA,54,Black Rock,,,2012-01-13,2012-03-08,1950000,137,14233,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST39865/2011,Black Rock,SHAKAS ROCK,204,13,SS PYRGOS,17,Black Rock,Pyrgos General,4,2011-05-15,2011-12-08,1150000,172,6686,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST36750/2011,Black Rock,SHAKAS ROCK,204,12,SS AKROTIRI,32,Black Rock,Ocean,101,2011-09-11,2011-11-11,1415000,150,9433,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST36750/2011,Black Rock,SHAKAS ROCK,204,3,SS THIRA,63,Black Rock,Ocean,70,2011-09-11,2011-11-11,1415000,12,117916,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST35069/2011,Black Rock,SHAKAS ROCK,204,3,SS THIRA,15,Black Rock,Ocean,70,2011-08-12,2011-10-28,1700000,95,17894,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST33042/2011,Black Rock,SHAKAS ROCK,204,3,SS THIRA,12,Black Rock,Ocean,70,2011-08-15,2011-10-12,1600000,191,8376,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST32508/2011,Black Rock,SHAKAS ROCK,204,1,SS PERISSA,45,Black Rock,,,,2011-10-07,0,115,0,False,natural_person,natural_person,1,sectional_title,False,lightstone_export
ST25681/2011,Black Rock,SHAKAS ROCK,204,1,SS PERISSA,31,Black Rock,,,2011-02-22,2011-08-17,2150000,170,12647,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST25681/2011,Black Rock,SHAKAS ROCK,204,1,SS PERISSA,81,Black Rock,,,2011-02-22,2011-08-17,2150000,170,12647,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST17802/2011,Black Rock,SHAKAS ROCK,204,1,SS PERISSA,22,Black Rock,,,2011-03-03,2011-06-08,2200000,113,19469,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST12257/2011,Black Rock,SHAKAS ROCK,204,1,SS PERISSA,42,Black Rock,,,,2011-04-14,0,172,0,False,natural_person,natural_person,1,sectional_title,False,lightstone_export
ST199/2011,Black Rock,SHAKAS ROCK,204,3,SS THIRA,50,Black Rock,Ocean,70,2010-07-09,2011-01-05,1200000,95,12631,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST41172/2010,Black Rock,SHAKAS ROCK,204,13,SS PYRGOS,24,Black Rock,Pyrgos General,4,2010-11-03,2010-12-14,70000,21,3333,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST36547/2010,Black Rock,SHAKAS ROCK,204,3,SS THIRA,39,Black Rock,Ocean,70,2010-09-11,2010-11-11,1000000,101,9900,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST31437/2010,Black Rock,SHAKAS ROCK,204,1,SS PERISSA,35,Black Rock,,,2010-08-16,2010-10-05,2850000,172,16569,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST29133/2010,Black Rock,SHAKAS ROCK,204,13,SS PYRGOS,1,Black Rock,Pyrgos General,4,2010-07-26,2010-09-20,2000000,198,10101,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST20510/2010,Black Rock,SHAKAS ROCK,204,3,SS THIRA,38,Black Rock,Ocean,70,2009-09-04,2010-06-30,1300000,97,13402,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST20510/2010,Black Rock,SHAKAS ROCK,204,3,SS THIRA,55,Black Rock,Ocean,70,2009-09-04,2010-06-30,1300000,19,68421,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST18815/2010,Black Rock,SHAKAS ROCK,204,1,SS PERISSA,39,Black Rock,,,2010-02-04,2010-06-15,2900000,158,18354,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST9306/2010,Black Rock,SHAKAS ROCK,204,13,SS PYRGOS,7,Black Rock,Pyrgos General,4,2009-10-01,2010-03-30,1350000,165,8181,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST4744/2010,Black Rock,SHAKAS ROCK,204,13,SS PYRGOS,27,Black Rock,Pyrgos General,4,2009-11-10,2010-02-23,60000,21,2857,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST36807/2009,Black Rock,SHAKAS ROCK,204,3,SS THIRA,27,Black Rock,Ocean,70,2009-03-31,2009-10-12,1770000,21,84285,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST13399/2009,Black Rock,SHAKAS ROCK,204,13,SS PYRGOS,17,Black Rock,Pyrgos General,4,2009-01-06,2009-04-08,1250000,172,7267,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST7232/2009,Black Rock,SHAKAS ROCK,204,3,SS THIRA,21,Black Rock,Ocean,70,2007-03-07,2009-03-03,292000000,112,2607142,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST7233/2009,Black Rock,SHAKAS ROCK,204,3,SS THIRA,21,Black Rock,Ocean,70,2008-11-12,2009-03-03,1800000,112,16071,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST59271/2008,Black Rock,SHAKAS ROCK,204,3,SS THIRA,28,Black Rock,Ocean,70,2008-08-28,2008-12-18,1700000,81,20987,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST43593/2008,Black Rock,SHAKAS ROCK,204,1,SS PERISSA,64,Black Rock,,,2008-04-09,2008-09-18,2450000,178,13764,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST36686/2008,Black Rock,SHAKAS ROCK,204,1,SS PERISSA,55,Black Rock,,,2008-05-23,2008-08-04,1925000,131,14694,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST22069/2008,Black Rock,SHAKAS ROCK,204,13,SS PYRGOS,24,Black Rock,Pyrgos General,4,2008-02-27,2008-05-14,65000,21,3095,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST10844/2008,Black Rock,SHAKAS ROCK,204,3,SS THIRA,48,Black Rock,Ocean,70,2007-10-12,2008-03-10,1300000,104,12500,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST8188/2008,Black Rock,SHAKAS ROCK,204,13,SS PYRGOS,26,Black Rock,Pyrgos General,4,2007-11-24,2008-02-25,2350000,21,111904,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST8188/2008,Black Rock,SHAKAS ROCK,204,13,SS PYRGOS,12,Black Rock,Pyrgos General,4,2007-11-24,2008-02-25,2350000,210,11190,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST1219/2008,Black Rock,SHAKAS ROCK,204,3,SS THIRA,36,Black Rock,Ocean,70,2007-11-06,2008-01-15,1500000,97,15463,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST56752/2007,Black Rock,SHAKAS ROCK,204,1,SS PERISSA,27,Black Rock,,,2007-07-25,2007-11-15,3200000,256,12500,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST48195/2007,Black Rock,SHAKAS ROCK,204,12,SS AKROTIRI,19,Black Rock,Ocean,101,2007-05-25,2007-10-01,2380000,134,17761,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST42172/2007,Black Rock,SHAKAS ROCK,204,1,SS PERISSA,42,Black Rock,,,2007-03-27,2007-08-28,2700000,172,15697,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST36390/2007,Black Rock,SHAKAS ROCK,204,1,SS PERISSA,37,Black Rock,,,,2007-08-01,0,192,0,False,natural_person,natural_person,1,sectional_title,False,lightstone_export
ST27798/2007,Black Rock,SHAKAS ROCK,204,1,SS PERISSA,24,Black Rock,,,2007-03-03,2007-06-20,2700000,172,15697,False,natural_person,natural_person,2,sectional_title,True,lightstone_export
ST25962/2007,Black Rock,SHAKAS ROCK,204,13,SS PYRGOS,29,Black Rock,Pyrgos General,4,2007-03-23,2007-05-30,70000,21,3333,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST23233/2007,Black Rock,SHAKAS ROCK,204,1,SS PERISSA,73,Black Rock,,,2007-02-10,2007-05-17,1900000,113,16814,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST20969/2007,Black Rock,SHAKAS ROCK,204,13,SS PYRGOS,5,Black Rock,Pyrgos General,4,2007-03-09,2007-05-08,1420000,162,8765,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST17626/2007,Black Rock,SHAKAS ROCK,204,12,SS AKROTIRI,9,Black Rock,Ocean,101,2007-02-05,2007-04-20,1800000,114,15789,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST17300/2007,Black Rock,SHAKAS ROCK,204,3,SS THIRA,43,Black Rock,Ocean,70,2006-11-14,2007-04-19,1350000,111,12162,False,natural_person,natural_person,1,sectional_title,True,lightstone_export
ST59533/2006,Black Rock,SHAKAS ROCK,204,1,SS PERISSA,49,Black Rock,,,2006-08-10,2006-11-22,2500000,128,19531,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST59533/2006,Black Rock,SHAKAS ROCK,204,1,SS PERISSA,85,Black Rock,,,2006-08-10,2006-11-22,2500000,20,125000,False,legal_entity,legal_entity,1,sectional_title,True,lightstone_export
ST50119/2006,Black Rock,SHAKAS ROCK,204,3,SS THIRA,25,Black Rock,Ocean,70,2006-08-04,2006-10-06,2030000,81,25061,False,legal_entity,natural_person,1,sectional_title,True,lightstone_export
ST46159/2006,Black Rock,SHAKAS ROCK,204,3,SS THIRA,20,Black Rock,Ocean,70,2006-08-09,2006-09-18,1750000,81,21604,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST44788/2006,Black Rock,SHAKAS ROCK,204,1,SS PERISSA,25,Black Rock,,,2006-03-27,2006-09-08,2500000,114,21929,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST44007/2006,Black Rock,SHAKAS ROCK,204,12,SS AKROTIRI,24,Black Rock,Ocean,101,2006-07-03,2006-09-05,2285000,134,17052,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
