title_deed_no,estate,township,erf,portion,sectional_scheme,unit,suburb,street,street_number,sales_date,registration_date,sales_price,size_m2,price_per_m2,possible_land_only,buyer_type,seller_type,number_of_owners,property_type,is_market_sale,data_source
T4596/2024,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1706,7,,,Sheffield Beach,,,2022-02-03,2024-03-01,5189100,575,9024,False,natural_person,legal_entity,2,freehold,True,lightstone_export
T4597/2024,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1706,8,,,Sheffield Beach,,,2022-04-06,2024-03-01,5495000,540,10175,False,legal_entity,legal_entity,1,freehold,True,lightstone_export
T4598/2024,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1706,9,,,Sheffield Beach,,,2021-10-15,2024-03-01,5295000,607,8723,False,natural_person,legal_entity,2,freehold,True,lightstone_export
T1828/2024,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1229,0,,,Sheffield Beach,,,2023-09-04,2024-01-31,2100000,1087,1931,False,legal_entity,natural_person,1,freehold,True,lightstone_export
ST37222/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1350,0,SS MARULA,1,Sheffield Beach,,,,2023-12-20,0,120,0,False,legal_entity,,1,sectional_title,False,lightstone_export
ST37234/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1350,0,SS MARULA,1,Sheffield Beach,,,2023-08-01,2023-12-20,3190000,120,26583,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST37223/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1350,0,SS MARULA,2,Sheffield Beach,,,,2023-12-20,0,120,0,False,legal_entity,,1,sectional_title,False,lightstone_export
ST37235/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1350,0,SS MARULA,2,Sheffield Beach,,,2023-10-10,2023-12-20,3190000,120,26583,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST37224/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1350,0,SS MARULA,3,Sheffield Beach,,,,2023-12-20,0,121,0,False,legal_entity,,1,sectional_title,False,lightstone_export
ST37236/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1350,0,SS MARULA,3,Sheffield Beach,,,2023-10-12,2023-12-20,3190000,121,26363,False,natural_person,legal_entity,1,sectional_title,True,lightstone_export
ST37225/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1350,0,SS MARULA,4,Sheffield Beach,,,,2023-12-20,0,120,0,False,legal_entity,,1,sectional_title,False,lightstone_export
ST37237/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1350,0,SS MARULA,4,Sheffield Beach,,,2023-10-06,2023-12-20,3190000,120,26583,False,natural_person,legal_entity,2,sectional_title,True,lightstone_export
ST37226/2023,Zululami Luxury Coastal Estate,SHEFFIELD BEACH,1350,0,SS MARULA,5,Sheffield Beach,,,,2023-12-20,0,116,0,False,legal_entity,,1,sectional_title,False,lightstone_export
